index,state,year,name,type,city,county,mmr,xmed,lat,lng
290,Massachusetts,2018-19,Wildwood Elementary,Public,Amherst,Hampshire,100,0,42.387313,-72.5131081
291,Massachusetts,2018-19,Wildwood,Public,Wilmington,Middlesex,100,0,42.550165,-71.153911
292,Massachusetts,2018-19,Willard Elementary,Public,Concord,Middlesex,100,0,42.4293301,-71.3819735
293,Massachusetts,2018-19,William E Sheehan,Public,Westwood,Norfolk,100,3.7,42.207584,-71.23625
294,Massachusetts,2018-19,William H Lincoln Elementary,Public,Brookline,Norfolk,100,0,42.3284886,-71.1293764
295,Massachusetts,2018-19,William N Deberry,Public,Springfield,Hampden,100,0,42.1089279,-72.5662769
296,Massachusetts,2018-19,William S Greene,Public,Fall River,Bristol,100,0,41.6862062,-71.1525038
297,Massachusetts,2018-19,Williamstown Elementary,Public,Williamstown,Berkshire,100,0,42.7163265,-73.1969012
298,Massachusetts,2018-19,Willis E Thorpe,Public,Danvers,Essex,100,0,42.5724877,-70.9204307
299,Massachusetts,2018-19,Winn Brook,Public,Belmont,Middlesex,100,0,42.3995481,-71.1650347
300,Massachusetts,2018-19,Winter Hill Community,Public,Somerville,Middlesex,100,0,42.3916682,-71.0988002
301,Massachusetts,2018-19,Winthrop,Public,Melrose,Middlesex,100,0,42.4578654,-71.0651977
302,Massachusetts,2018-19,Wire Village,Public,Spencer,Worcester,100,0,42.2595494,-71.9747747
303,Massachusetts,2018-19,Witchcraft Heights,Public,Salem,Essex,100,0,42.5163383,-70.920346
304,Massachusetts,2018-19,Wolf Swamp Road,Public,Longmeadow,Hampden,100,0,42.0381529,-72.560354
305,Massachusetts,2018-19,Wollaston,Public,Quincy,Norfolk,100,0,42.2631029,-71.0233315
306,Massachusetts,2018-19,Woodland,Public,Weston,Middlesex,100,0,42.383187,-71.299396
307,Massachusetts,2018-19,Woodland Academy,Public,Worcester,Worcester,100,2.5,42.2545097,-71.8185452
308,Massachusetts,2018-19,Woodville,Public,Wakefield,Middlesex,100,0,42.4978967,-71.0505409
309,Massachusetts,2018-19,Zervas,Public,Waban,Middlesex,100,1.4,42.3297826,-71.2179128
310,Massachusetts,2018-19,Abby Kelley Foster Reg Charter Sch,Public,Worcester,Worcester,99,0.9,42.313092,-71.815123
311,Massachusetts,2018-19,Acushnet Elementary,Public,Acushnet,Bristol,99,0.8,41.7254072,-70.9058016
312,Massachusetts,2018-19,Alcott,Public,Concord,Middlesex,99,1.2,42.4590782,-71.3350643
313,Massachusetts,2018-19,Assawompset,Public,Lakeville,Plymouth,99,1.7,41.8473266,-70.9473425
314,Massachusetts,2018-19,Barnstable Community Horace Mann Charter,Public,Hyannis,Barnstable,99,0,41.6555139,-70.2931716
315,Massachusetts,2018-19,Beebe,Public,Malden,Middlesex,99,0.9,42.4271649,-71.0794857
316,Massachusetts,2018-19,Bell,Public,Marblehead,Essex,99,0,42.496747,-70.871219
317,Massachusetts,2018-19,Blanchard Memorial,Public,Boxboro,Middlesex,99,0,42.4821128,-71.505959
318,Massachusetts,2018-19,Boston Renaissance Charter,Public,Hyde Park,Suffolk,99,0.7,42.2507094,-71.1261321
319,Massachusetts,2018-19,Brackett Elementary,Public,Arlington,Middlesex,99,1,42.4124585,-71.1764565
320,Massachusetts,2018-19,Brooks,Public,Medford,Middlesex,99,1.3,42.4212536,-71.1280431
321,Massachusetts,2018-19,Brookside Elementary,Public,Milford,Worcester,99,1.3,42.1499526,-71.5294597
322,Massachusetts,2018-19,Bryn Mawr,Public,Auburn,Worcester,99,1.1,42.2011125,-71.8491238
323,Massachusetts,2018-19,Byam,Public,Chelmsford,Middlesex,99,2.3,42.5729261,-71.3826783
324,Massachusetts,2018-19,Carney Academy,Public,New Bedford,Bristol,99,0.9,41.6361105,-70.9327707
325,Massachusetts,2018-19,Center,Public,Peabody,Essex,99,1.4,42.5296338,-70.9445505
326,Massachusetts,2018-19,Chandler Magnet,Public,Worcester,Worcester,99,0,42.2708773,-71.8427947
327,Massachusetts,2018-19,Charles Bernazzani,Public,Quincy,Norfolk,99,0,42.2557502,-71.0225222
328,Massachusetts,2018-19,Charles Jaworek,Public,Marlboro,Middlesex,99,0.6,42.3660752,-71.5328964
329,Massachusetts,2018-19,Charlotte A Dunning,Public,Framingham,Middlesex,99,1.1,42.3212964,-71.4306322
330,Massachusetts,2018-19,Charlton Elementary,Public,Charlton,Worcester,99,0.7,42.132128,-71.9710955
331,Massachusetts,2018-19,Clinton Elementary,Public,Clinton,Worcester,99,1.2,42.4185556,-71.686564
332,Massachusetts,2018-19,Cobbet Elementary,Public,Lynn,Essex,99,1.8,42.4650862,-70.9546717
333,Massachusetts,2018-19,Cold Spring,Public,Belchertown,Hampshire,99,0.7,42.2744465,-72.3960852
334,Massachusetts,2018-19,Collegiate Charter School Of Lowell,Public,Lowell,Middlesex,99,0,42.636348,-71.358105
335,Massachusetts,2018-19,Country Elementary,Public,Weston,Middlesex,99,0,42.3627361,-71.29381
336,Massachusetts,2018-19,Crowell,Public,Haverhill,Essex,99,0,42.7667391,-71.053912
337,Massachusetts,2018-19,Cunningham,Public,Milton,Norfolk,99,0,42.2473752,-71.0548722
338,Massachusetts,2018-19,Davis Hill Elementary,Public,Holden,Worcester,99,1.3,42.3567918,-71.8587233
339,Massachusetts,2018-19,Dawson Elementary,Public,Holden,Worcester,99,1.2,42.337502,-71.8511236
340,Massachusetts,2018-19,Dean S Luce,Public,Canton,Norfolk,99,1.3,42.1603866,-71.1330148
341,Massachusetts,2018-19,Dolbeare,Public,Wakefield,Middlesex,99,1.1,42.5185715,-71.065098
342,Massachusetts,2018-19,E J Harrington,Public,Lynn,Essex,99,0,42.464531,-70.9390589
343,Massachusetts,2018-19,Early Childhood Education Ctr,Public,Dedham,Norfolk,99,1,42.231403,-71.146965
344,Massachusetts,2018-19,East Elementary,Public,Sharon,Norfolk,99,1.1,42.1145877,-71.1481556
345,Massachusetts,2018-19,East Taunton Elementary,Public,East Taunton,Bristol,99,0.9,41.871499,-71.041242
346,Massachusetts,2018-19,Eastford Road,Public,Southbridge,Worcester,99,0.7,42.0501288,-72.0563007
347,Massachusetts,2018-19,Elm Park Community,Public,Worcester,Worcester,99,1.2,42.2690351,-71.8073057
348,Massachusetts,2018-19,Fall Brook,Public,Leominster,Worcester,99,1.4,42.495441,-71.7679012
349,Massachusetts,2018-19,Florence Roche,Public,Groton,Middlesex,99,1,42.6154437,-71.5785106
350,Massachusetts,2018-19,Fort Banks Elementary,Public,Winthrop,Suffolk,99,1.3,42.3854349,-70.980375
351,Massachusetts,2018-19,Fuller Meadow,Public,Middleton,Essex,99,0.9,42.583584,-71.009582
352,Massachusetts,2018-19,Gates Lane,Public,Worcester,Worcester,99,1.1,42.247227,-71.843523
353,Massachusetts,2018-19,George H Potter Elementary,Public,North Dartmouth,Bristol,99,0,41.6455445,-71.0084849
354,Massachusetts,2018-19,George Mitchell Elementary,Public,Bridgewater,Plymouth,99,1.6,41.9892683,-70.9849573
355,Massachusetts,2018-19,Glover,Public,Milton,Norfolk,99,0,42.261465,-71.075303
356,Massachusetts,2018-19,Greenhalge,Public,Lowell,Middlesex,99,1.1,42.6573991,-71.3091864
357,Massachusetts,2018-19,H Olive Day,Public,Norfolk,Norfolk,99,0.8,42.1203893,-71.3350449
358,Massachusetts,2018-19,Hajjar Elementary,Public,Billerica,Middlesex,99,0,42.585425,-71.2797329
359,Massachusetts,2018-19,Halifax Elementary,Public,Halifax,Plymouth,99,1.2,41.9907478,-70.8590792
360,Massachusetts,2018-19,Hancock Elementary,Public,Brockton,Plymouth,99,1.4,42.085289,-71.0666118
361,Massachusetts,2018-19,Hardy Elementary,Public,Arlington,Middlesex,99,0,42.4042638,-71.1455836
362,Massachusetts,2018-19,Harry Lee Cole,Public,Boxford,Essex,99,1.3,42.6604076,-71.0017666
363,Massachusetts,2018-19,Hayden-Mcfadden,Public,New Bedford,Bristol,99,0,41.6541912,-70.9321156
364,Massachusetts,2018-19,Henry E Warren Elementary,Public,Ashland,Middlesex,99,1.3,42.2420478,-71.4450587
365,Massachusetts,2018-19,Henry Lord Community,Public,Fall River,Bristol,99,1.1,41.6726259,-71.1688919
366,Massachusetts,2018-19,Hill-Roberts Elementary,Public,South Attleboro,Bristol,99,1.1,41.9172968,-71.3498771
367,Massachusetts,2018-19,Hillside Elementary,Public,Needham,Norfolk,99,1.3,42.2919492,-71.2366309
368,Massachusetts,2018-19,Hyman Fine Elementary,Public,Attleboro,Bristol,99,0,41.9161805,-71.2720478
369,Massachusetts,2018-19,J Warren Killam,Public,Reading,Middlesex,99,1.3,42.541205,-71.0901366
370,Massachusetts,2018-19,James Russell Lowell,Public,Watertown,Middlesex,99,1.3,42.3770009,-71.1835144
371,Massachusetts,2018-19,John D Mcgovern,Public,Medway,Norfolk,99,2,42.1553045,-71.4129599
372,Massachusetts,2018-19,Johnny Appleseed,Public,Leominster,Worcester,99,0,42.5518118,-71.7397647
373,Massachusetts,2018-19,Joseph W Martin,Public,North Attleboro,Bristol,99,1,41.9967901,-71.2960938
374,Massachusetts,2018-19,Letourneau Elementary,Public,Fall River,Bristol,99,1.4,41.6728917,-71.1558989
375,Massachusetts,2018-19,Lincoln- Hancock Elementary,Public,Quincy,Norfolk,99,0.9,42.2426757,-71.0112825
376,Massachusetts,2018-19,Louise A Conley,Public,Whitman,Plymouth,99,1.3,42.0838253,-70.952324
377,Massachusetts,2018-19,Lt Eleazer Davis,Public,Bedford,Middlesex,99,0,42.4848356,-71.3093214
378,Massachusetts,2018-19,Lt Peter M Hansen,Public,Canton,Norfolk,99,1.4,42.1833554,-71.1289599
379,Massachusetts,2018-19,M Norcross Stratton,Public,Arlington,Middlesex,99,1.2,42.4289318,-71.1673266
380,Massachusetts,2018-19,Marathon,Public,Hopkinton,Middlesex,99,0.8,42.2131146,-71.5143224
381,Massachusetts,2018-19,Margaret L Donovan,Public,Randolph,Norfolk,99,0,42.1898323,-71.0702977
382,Massachusetts,2018-19,Marsh Grammar,Public,Methuen,Essex,99,1,42.7291011,-71.2326694
383,Massachusetts,2018-19,Martin Luther King Jr,Public,Cambridge,Middlesex,99,0,42.3668105,-71.1128236
384,Massachusetts,2018-19,Martinson Elementary,Public,Marshfield,Plymouth,99,3,42.1107787,-70.7401712
385,Massachusetts,2018-19,Mary E Finn,Public,Southboro,Worcester,99,0.9,42.274655,-71.5339107
386,Massachusetts,2018-19,Mather,Public,Dorchester,Suffolk,99,0,42.308387,-71.0609567
387,Massachusetts,2018-19,Memorial Elementary,Public,Milford,Worcester,99,1.4,42.1448623,-71.5212288
388,Massachusetts,2018-19,Memorial,Public,Medfield,Norfolk,99,0.5,42.1943131,-71.3124737
389,Massachusetts,2018-19,Memorial,Public,Upton,Worcester,99,0,42.1704413,-71.6134346
390,Massachusetts,2018-19,Monatiquot Kindergarten Center,Public,Braintree,Norfolk,99,2.6,42.2108922,-71.0064565
391,Massachusetts,2018-19,Mystic Valley Reg Charter,Public,Malden,Middlesex,99,0.7,42.4349332,-71.044173
392,Massachusetts,2018-19,Naquag Elementary,Public,Rutland,Worcester,99,1,42.3739934,-71.9570237
393,Massachusetts,2018-19,North Elementary,Public,Somerset,Bristol,99,1.5,41.7772744,-71.1466548
394,Massachusetts,2018-19,North Pembroke Elementary,Public,Pembroke,Plymouth,99,1.3,42.0977928,-70.7800563
395,Massachusetts,2018-19,Page Hilltop Elementary,Public,Ayer,Middlesex,99,2.2,42.5663704,-71.5789898
396,Massachusetts,2018-19,Paper Mill,Public,Westfield,Hampden,99,1.3,42.128641,-72.7039864
397,Massachusetts,2018-19,Park Avenue Elementary,Public,Webster,Worcester,99,0.7,42.0528134,-71.8670477
398,Massachusetts,2018-19,Pawtucketville Memorial,Public,Lowell,Middlesex,99,0,42.6476243,-71.3502682
399,Massachusetts,2018-19,Peabody,Public,Cambridge,Middlesex,99,0,42.3923499,-71.1280466
400,Massachusetts,2018-19,Peter Thacher Elementary,Public,Attleboro,Bristol,99,2.5,41.9318023,-71.2805151
401,Massachusetts,2018-19,Peter W Reilly,Public,Lowell,Middlesex,99,1.1,42.6409103,-71.2802751
402,Massachusetts,2018-19,Pierce,Public,Brookline,Norfolk,99,0.9,42.3352353,-71.1208993
403,Massachusetts,2018-19,Placentino,Public,Holliston,Middlesex,99,1.7,42.2070726,-71.4223504
404,Massachusetts,2018-19,Quarry Hill,Public,Monson,Hampden,99,0,42.1133776,-72.3241502
405,Massachusetts,2018-19,Reingold Elementary,Public,Fitchburg,Worcester,99,0,42.571385,-71.830917
406,Massachusetts,2018-19,Richer,Public,Marlboro,Middlesex,99,1.4,42.3381696,-71.5774458
407,Massachusetts,2018-19,Robert Frost,Public,Lawrence,Essex,99,0,42.6849616,-71.167827
408,Massachusetts,2018-19,Roberts,Public,Medford,Middlesex,99,1.2,42.4219911,-71.0992575
409,Massachusetts,2018-19,Roosevelt,Public,Worcester,Worcester,99,1,42.243133,-71.7570583
410,Massachusetts,2018-19,Shaker Lane,Public,Littleton,Middlesex,99,0.8,42.531789,-71.455266
411,Massachusetts,2018-19,South Elementary,Public,Andover,Essex,99,1.3,42.6262663,-71.1498191
412,Massachusetts,2018-19,South Elementary,Public,Hingham,Plymouth,99,1.3,42.2009814,-70.88423
413,Massachusetts,2018-19,South,Public,Stoneham,Middlesex,99,0,42.473902,-71.1000389
414,Massachusetts,2018-19,Studley Elementary,Public,Attleboro,Bristol,99,0,41.9370406,-71.3056095
415,Massachusetts,2018-19,Summer Street,Public,Lynnfield,Essex,99,1.2,42.5277774,-71.030272
416,Massachusetts,2018-19,Templeton Center Elementary,Public,Baldwinville,Worcester,99,1.1,42.5542325,-72.0666357
417,Massachusetts,2018-19,Thomas R Plympton,Public,Waltham,Middlesex,99,2.9,42.382054,-71.242704
418,Massachusetts,2018-19,Thompson,Public,Arlington,Middlesex,99,1.1,42.4119797,-71.1386793
419,Massachusetts,2018-19,Washington Elementary,Public,Lynn,Essex,99,0,42.461671,-70.9540399
420,Massachusetts,2018-19,William Mitchell,Public,Needham,Norfolk,99,1.3,42.2887548,-71.2226056
421,Massachusetts,2018-19,Wm P Connery,Public,Lynn,Essex,99,0,42.4610546,-70.9627603
422,Massachusetts,2018-19,Abner Gibbs,Public,Westfield,Hampden,98,2.3,42.1146629,-72.753385
423,Massachusetts,2018-19,Aborn Elementary,Public,Lynn,Essex,98,4.4,42.4792175,-70.9331188
424,Massachusetts,2018-19,Amigos,Public,Cambridge,Middlesex,98,0,42.3629904,-71.1082255
425,Massachusetts,2018-19,Angier,Public,Waban,Middlesex,98,2.4,42.3265807,-71.232528
426,Massachusetts,2018-19,Athol Community Elementary,Public,Athol,Worcester,98,0,42.575759,-72.2112679
427,Massachusetts,2018-19,Ayers Ryal Side,Public,Beverly,Essex,98,2.4,42.551284,-70.890016
428,Massachusetts,2018-19,Bartlett Community Partnership,Public,Lowell,Middlesex,98,2.2,42.6455611,-71.328729
429,Massachusetts,2018-19,Beal,Public,Shrewsbury,Worcester,98,1.7,42.2955564,-71.715725
430,Massachusetts,2018-19,Beechwood Knoll Elementary,Public,Quincy,Norfolk,98,2.1,42.26937,-71.0053414
431,Massachusetts,2018-19,Beeman,Public,Gloucester,Essex,98,0,42.6371289,-70.6725301
432,Massachusetts,2018-19,Belmont St Community,Public,Worcester,Worcester,98,0,42.2719001,-71.7963095
433,Massachusetts,2018-19,Benjamin Franklin Classical Charter,Public,Franklin,Norfolk,98,1.9,42.0594305,-71.4218472
434,Massachusetts,2018-19,Benjamin Phelps,Public,Agawam,Hampden,98,1.6,42.07028,-72.6134115
435,Massachusetts,2018-19,Bessie Buker Elementary,Public,Wenham,Essex,98,4.5,42.6085914,-70.8852585
436,Massachusetts,2018-19,Birch Meadow,Public,Reading,Middlesex,98,3.2,42.5379872,-71.1132581
437,Massachusetts,2018-19,Bowen Elementary,Public,Newton Centre,Middlesex,98,1.9,42.3213507,-71.1878963
438,Massachusetts,2018-19,Bowie Memorial,Public,Chicopee,Hampden,98,2.2,42.1977841,-72.5588419
439,Massachusetts,2018-19,Bridge,Public,Lexington,Middlesex,98,1.6,42.4690328,-71.3506554
440,Massachusetts,2018-19,Bryantville Elementary,Public,Pembroke,Plymouth,98,0,42.0443291,-70.8236969
441,Massachusetts,2018-19,Buckingham Browne And Nichols,Private,Cambridge,Middlesex,98,2.5,42.3709624,-71.1350192
442,Massachusetts,2018-19,C C Burr Elementary,Public,Auburndale,Middlesex,98,1.8,42.3522553,-71.2420665
443,Massachusetts,2018-19,Cashman Elementary,Public,Amesbury,Essex,98,0,42.8567245,-70.9492396
444,Massachusetts,2018-19,Center,Public,Mattapoisett,Plymouth,98,2,41.6607399,-70.8136037
445,Massachusetts,2018-19,Chace Street,Public,Somerset,Bristol,98,1.5,41.7634317,-71.1475778
446,Massachusetts,2018-19,Charles W. Morey Elementry,Public,Lowell,Middlesex,98,2.2,42.6322818,-71.3310946
447,Massachusetts,2018-19,Christa Mcauliffe Elementary,Public,Lowell,Middlesex,98,2,42.6594195,-71.3023772
448,Massachusetts,2018-19,City View Elementary,Public,Worcester,Worcester,98,0,42.2666813,-71.7905794
449,Massachusetts,2018-19,Clarke,Public,Swampscott,Essex,98,2.2,42.4748125,-70.9170625
450,Massachusetts,2018-19,Cottage St,Public,Sharon,Norfolk,98,1.5,42.1188249,-71.1723383
451,Massachusetts,2018-19,Countryside Elementary,Public,Newton Highlands,Middlesex,98,1.7,42.3129862,-71.2024417
452,Massachusetts,2018-19,Crocker Elementary,Public,Fitchburg,Worcester,98,2.4,42.6034093,-71.8057787
453,Massachusetts,2018-19,Crocker Farm Elementary,Public,Amherst,Hampshire,98,3.3,42.3473091,-72.5174032
454,Massachusetts,2018-19,Cunniff,Public,Watertown,Middlesex,98,1.7,42.3767011,-71.1992736
455,Massachusetts,2018-19,Cushing Elementary,Public,Scituate,Plymouth,98,3.3,42.2044499,-70.7679833
456,Massachusetts,2018-19,Daniel Webster,Public,Marshfield,Plymouth,98,2.3,42.0799782,-70.6791621
457,Massachusetts,2018-19,Deerfield Elementary,Public,South Deerfield,Franklin,98,4.3,42.480992,-72.60839
458,Massachusetts,2018-19,Delaney,Public,Wrentham,Norfolk,98,0,42.0613556,-71.3263161
459,Massachusetts,2018-19,Downey,Public,Brockton,Plymouth,98,0,42.0778739,-70.9939468
460,Massachusetts,2018-19,Early Childhood Center,Public,Lynn,Essex,98,0,42.4597617,-70.9591153
461,Massachusetts,2018-19,Edward Brooke Charter School 3,Public,East Boston,Suffolk,98,0,42.382987,-71.0161192
462,Massachusetts,2018-19,Elizabeth C Brooks,Public,New Bedford,Bristol,98,1.9,41.6432298,-70.9536583
463,Massachusetts,2018-19,Elizabeth Pole,Public,Taunton,Bristol,98,2.1,41.9021174,-71.0652698
464,Massachusetts,2018-19,Elmwood St,Public,Millbury,Worcester,98,1.9,42.1875269,-71.7731881
465,Massachusetts,2018-19,F J Mcgrath Elementary,Public,Worcester,Worcester,98,0,42.2851787,-71.8128019
466,Massachusetts,2018-19,Flagg Street,Public,Worcester,Worcester,98,1.8,42.2826128,-71.8352296
467,Massachusetts,2018-19,Forest Ave Elementary,Public,Hudson,Middlesex,98,1.6,42.3900934,-71.5453429
468,Massachusetts,2018-19,Forestdale Elementary,Public,Forestdale,Barnstable,98,2.7,41.696853,-70.5048037
469,Massachusetts,2018-19,Forestdale,Public,Malden,Middlesex,98,1.7,42.4403501,-71.0537696
470,Massachusetts,2018-19,Foster Elementary,Public,Hingham,Plymouth,98,2.5,42.2532129,-70.9014641
471,Massachusetts,2018-19,Frank H Freedman,Public,Springfield,Hampden,98,0,42.1090402,-72.5249576
472,Massachusetts,2018-19,Franklin Ave,Public,Westfield,Hampden,98,2.4,42.1282344,-72.7574833
473,Massachusetts,2018-19,Gardner Elementary,Public,Swansea,Bristol,98,2.4,41.7246327,-71.2028512
474,Massachusetts,2018-19,George H Englesby Elementary,Public,Dracut,Middlesex,98,2.1,42.6761744,-71.3380406
475,Massachusetts,2018-19,German Gerena,Public,Springfield,Hampden,98,1.9,42.118889,-72.6104622
476,Massachusetts,2018-19,Hadley Elementary,Public,Swampscott,Essex,98,1.5,42.4687982,-70.9162391
477,Massachusetts,2018-19,Happy Hollow,Public,Wayland,Middlesex,98,1.9,42.3367099,-71.3626183
478,Massachusetts,2018-19,Herbert Clark Hoover,Public,Melrose,Middlesex,98,0,42.4494518,-71.0502148
479,Massachusetts,2018-19,Highlands,Public,Danvers,Essex,98,1.5,42.5643984,-70.959244
480,Massachusetts,2018-19,Hosmer-East,Public,Watertown,Middlesex,98,1.7,42.3672719,-71.1672641
481,Massachusetts,2018-19,Ivan G Smith,Public,Danvers,Essex,98,1.9,42.5875987,-70.9539058
482,Massachusetts,2018-19,J Harding Armstrong,Public,Westboro,Worcester,98,1.1,42.2696252,-71.623299
483,Massachusetts,2018-19,James J Hill Elementary,Public,Revere,Suffolk,98,0,42.4107561,-71.0141954
484,Massachusetts,2018-19,James Tansey Elementary,Public,Fall River,Bristol,98,2,41.7190153,-71.1320706
485,Massachusetts,2018-19,John B Devalles,Public,New Bedford,Bristol,98,2,41.618402,-70.928452
486,Massachusetts,2018-19,John D Hardy,Public,Wellesley,Norfolk,98,0,42.304254,-71.310463
487,Massachusetts,2018-19,John E Mccarthy,Public,Peabody,Essex,98,4,42.5392323,-71.0017027
488,Massachusetts,2018-19,John F Kennedy,Public,Billerica,Middlesex,98,2,42.5663329,-71.2320578
489,Massachusetts,2018-19,John William Decas,Public,Wareham,Plymouth,98,1.8,41.7709716,-70.7465404
490,Massachusetts,2018-19,Joseph A. Campbell,Public,Dracut,Middlesex,98,2.5,42.6633997,-71.2642611
491,Massachusetts,2018-19,Joseph E Fiske,Public,Wellesley,Norfolk,98,2,42.312874,-71.247677
492,Massachusetts,2018-19,Joseph H Gibbons Elementary,Public,Stoughton,Norfolk,98,1.7,42.1171423,-71.1079413
493,Massachusetts,2018-19,Joseph Mcavinnue Elementary,Public,Lowell,Middlesex,98,2.1,42.6524431,-71.3346538
494,Massachusetts,2018-19,Joseph Metcalf,Public,Holyoke,Hampden,98,0,42.1934417,-72.6304121
495,Massachusetts,2018-19,Joseph Osgood,Public,Cohasset,Norfolk,98,1.1,42.2368496,-70.8132031
496,Massachusetts,2018-19,K C Coombs,Public,Mashpee,Barnstable,98,2.1,41.6202095,-70.4930766
497,Massachusetts,2018-19,Kennedy-Longfellow,Public,Cambridge,Middlesex,98,2.4,42.3695372,-71.0867779
498,Massachusetts,2018-19,Lillian Jacobs,Public,Hull,Plymouth,98,1.6,42.3068631,-70.9092508
499,Massachusetts,2018-19,Lincoln Street,Public,Northboro,Worcester,98,2.5,42.3160867,-71.6581988
500,Massachusetts,2018-19,Lynch Elementary,Public,Winchester,Middlesex,98,2.3,42.4610301,-71.1502885
501,Massachusetts,2018-19,Manassah Bradley,Public,East Boston,Suffolk,98,0,42.3916287,-71.0050532
502,Massachusetts,2018-19,Marguerite Peaslee,Public,Northboro,Worcester,98,2.5,42.3223937,-71.6281103
503,Massachusetts,2018-19,Mary E Stapleton,Public,Framingham,Middlesex,98,1.6,42.3267309,-71.3999936
504,Massachusetts,2018-19,Mary M Lynch,Public,Springfield,Hampden,98,0,42.1291048,-72.510436
505,Massachusetts,2018-19,Maurice A Donahue,Public,Holyoke,Hampden,98,0,42.1768141,-72.6392319
506,Massachusetts,2018-19,Memorial Early Childhood Ctr,Public,Middleboro,Plymouth,98,1.7,41.8949589,-70.9056023
507,Massachusetts,2018-19,Memorial Park Elementary,Public,Rockland,Plymouth,98,1.5,42.1267951,-70.921458
508,Massachusetts,2018-19,Memorial,Public,Hopedale,Worcester,98,1.5,42.1311593,-71.5358582
509,Massachusetts,2018-19,Memorial,Public,Winchendon,Worcester,98,1.9,42.6962923,-72.040025
510,Massachusetts,2018-19,Memorial Spaulding,Public,Newton Centre,Middlesex,98,1.7,42.3021295,-71.1777946
511,Massachusetts,2018-19,Midland Street,Public,Worcester,Worcester,98,0,42.271734,-71.827973
512,Massachusetts,2018-19,Nantucket Elementary,Public,Nantucket,Nantucket,98,0.9,41.2693716,-70.0986003
513,Massachusetts,2018-19,Nelson Place,Public,Worcester,Worcester,98,2.3,42.2945592,-71.8217512
514,Massachusetts,2018-19,Newton Montessori,Private,Newton,Middlesex,98,1.8,42.3290472,-71.196669
515,Massachusetts,2018-19,North Beverly,Public,Beverly,Essex,98,1.5,42.5803514,-70.8789774
516,Massachusetts,2018-19,North Grafton Elementary,Public,North Grafton,Worcester,98,2.1,42.238932,-71.701319
517,Massachusetts,2018-19,Oak Bluffs Elementary,Public,Oak Bluffs,Dukes,98,4.2,41.446414,-70.568836
518,Massachusetts,2018-19,Palmer River Elementary,Public,Rehoboth,Bristol,98,1.6,41.8484722,-71.2524267
519,Massachusetts,2018-19,Peebles Elementary,Public,Bourne,Barnstable,98,0,41.740105,-70.5909865
520,Massachusetts,2018-19,Pioneer Charter School Of Science,Public,Everett,Middlesex,98,1.6,42.4080749,-71.051247
521,Massachusetts,2018-19,Plymouth River,Public,Hingham,Plymouth,98,1.7,42.2104095,-70.9021461
522,Massachusetts,2018-19,Pulaski,Public,New Bedford,Bristol,98,0,41.7271347,-70.9445339
523,Massachusetts,2018-19,Ralph Butler,Public,Avon,Norfolk,98,2.3,42.1160049,-71.0457402
524,Massachusetts,2018-19,Rockport Elementary,Public,Rockport,Essex,98,1.9,42.6508098,-70.6129406
525,Massachusetts,2018-19,Rogers Stem Academy,Public,Lowell,Middlesex,98,2.1,42.6374909,-71.3106679
526,Massachusetts,2018-19,Schofield Elementary,Public,Wellesley,Norfolk,98,3.4,42.3206685,-71.2535891
527,Massachusetts,2018-19,Shaughnessy,Public,Lowell,Middlesex,98,1.9,42.6243664,-71.3056119
528,Massachusetts,2018-19,Sippican,Public,Marion,Plymouth,98,1.8,41.7040442,-70.767648
529,Massachusetts,2018-19,Sisson,Public,Lynn,Essex,98,1.6,42.4728,-70.9356568
530,Massachusetts,2018-19,South Elementary,Public,Bellingham,Norfolk,98,2.1,42.0343874,-71.4895255
531,Massachusetts,2018-19,South Grafton Elementary,Public,South Grafton,Worcester,98,1.9,42.1792207,-71.695642
532,Massachusetts,2018-19,South Memorial,Public,Peabody,Essex,98,1.6,42.5149713,-70.9484174
533,Massachusetts,2018-19,St Joseph Elementary,Private,Medford,Middlesex,98,0,42.419551,-71.1150008
534,Massachusetts,2018-19,St Michael Elementary,Private,North Andover,Essex,98,0,42.7003959,-71.1309715
535,Massachusetts,2018-19,St Theresa,Private,West Roxbury,Suffolk,98,2.5,42.2780798,-71.157955
536,Massachusetts,2018-19,Stanley,Public,Swampscott,Essex,98,2.3,42.4722203,-70.8975946
537,Massachusetts,2018-19,Thomas Ditson,Public,Billerica,Middlesex,98,0,42.5370756,-71.2238637
538,Massachusetts,2018-19,Thorndyke Road,Public,Worcester,Worcester,98,2.4,42.3022909,-71.7872703
539,Massachusetts,2018-19,Vinson Owen Elementary,Public,Winchester,Middlesex,98,1.7,42.4499118,-71.1749082
540,Massachusetts,2018-19,Walnut Square,Public,Haverhill,Essex,98,0,42.7937053,-71.083529
541,Massachusetts,2018-19,Wampatuck Elementary,Public,Scituate,Plymouth,98,1.7,42.2100619,-70.7422193
542,Massachusetts,2018-19,Washington,Public,Lowell,Middlesex,98,2,42.6239448,-71.3284833
543,Massachusetts,2018-19,Waterford St,Public,Gardner,Worcester,98,1.1,42.5725177,-72.003772
544,Massachusetts,2018-19,West Parish,Public,Gloucester,Essex,98,0,42.619586,-70.7115479
545,Massachusetts,2018-19,West,Public,Plymouth,Plymouth,98,2.4,41.9450415,-70.7214004
546,Massachusetts,2018-19,West Tatnuck,Public,Worcester,Worcester,98,0,42.282736,-71.8692903
