index,state,year,name,county,enroll,mmr,overall,xmed,xper,xrel,lat,lng
160,Oregon,2018-19,Margaret Scott Elementary,Multnomah,56,97.48743719,95.72864322,0,0.7537688442,,45.538981,-122.511776
161,Oregon,2018-19,Meadows Elementary,Multnomah,52,97.45547074,94.1475827,0,1.017811705,,45.501489,-122.477473
162,Oregon,2018-19,Nellie Muir Elementary,Marion,63,97.43589744,96.96969697,0,2.331002331,,45.145566,-122.868769
163,Oregon,2018-19,Salish Ponds Elementary,Multnomah,65,97.43589744,96.73659674,0,1.398601399,,45.529652,-122.452665
164,Oregon,2018-19,Columbus Elementary,Yamhill,76,97.41935484,95.91397849,0,2.580645161,,45.200281,-123.217384
165,Oregon,2018-19,Henry L. Slater Elementary,Harney,68,97.41784038,96.00938967,0,1.408450704,,43.592484,-119.060912
166,Oregon,2018-19,Quatama Elementary,Washington,73,97.41035857,95.61752988,0,0.9960159363,,45.53268,-122.908773
167,Oregon,2018-19,Eastwood Elementary,Washington,69,97.39952719,93.61702128,0.2364066194,0.9456264775,,45.523611,-122.95989
168,Oregon,2018-19,Lamb Elementary,Marion,57,97.39696312,95.66160521,0.2169197397,1.735357918,,44.976276,-122.960093
169,Oregon,2018-19,Roosevelt Elementary,Klamath,71,97.38903394,96.34464752,0,2.349869452,,42.238402,-121.774775
170,Oregon,2018-19,Metolius Elementary,Jefferson,51,97.38562092,96.07843137,0,1.960784314,,44.587536,-121.17198
171,Oregon,2018-19,Scott Elementary,Marion,86,97.36842105,96.05263158,0.1879699248,1.315789474,,44.966839,-122.967651
172,Oregon,2018-19,North Lake,Lake,17,97.35682819,94.71365639,0,2.202643172,,43.245115,-120.902093
173,Oregon,2018-19,Yaquina View Elementary,Lincoln,162,97.32739421,94.20935412,0,0,,44.633723,-124.04152
174,Oregon,2018-19,Coburg Community Charter,Lane,25,97.32142857,95.53571429,0,1.339285714,,44.142661,-123.072429
175,Oregon,2018-19,Oak Hills Elementary,Washington,102,97.31182796,93.90681004,0.1792114695,0.5376344086,,45.538769,-122.83602
176,Oregon,2018-19,Tobias Elementary,Washington,64,97.30337079,93.70786517,0.2247191011,0.6741573034,,45.512059,-122.890548
177,Oregon,2018-19,Cummings Elementary,Marion,82,97.2972973,95.82309582,0,0,,44.990631,-123.034298
178,Oregon,2018-19,Edy Ridge Elementary,Washington,84,97.2927242,96.10829103,0.3384094755,1.353637902,,45.364033,-122.863895
179,Oregon,2018-19,Sublimity Elementary,Marion,37,97.27520436,95.36784741,0.272479564,2.179836512,,44.830481,-122.787011
180,Oregon,2018-19,Lee Elementary,Marion,50,97.26962457,95.56313993,0,1.365187713,,44.874002,-123.003556
181,Oregon,2018-19,Garfield Elementary,Benton,64,97.26027397,93.83561644,0,1.598173516,,44.583639,-123.264846
182,Oregon,2018-19,Witch Hazel Elementary,Washington,73,97.24950884,95.08840864,0,0.9823182711,,45.493527,-122.932306
183,Oregon,2018-19,Scholls Heights Elementary,Washington,85,97.24770642,94.86238532,0,1.467889908,,45.430457,-122.845157
184,Oregon,2018-19,Territorial Elementary,Lane,26,97.24137931,95.86206897,0,0.6896551724,,44.172426,-123.312079
185,Oregon,2018-19,Fairfield Elementary,Lane,84,97.22921914,94.96221662,0,1.259445844,,44.070763,-123.150034
186,Oregon,2018-19,Green Acres,Linn,53,97.22222222,94.75308642,0.3086419753,1.234567901,,44.538507,-122.921209
187,Oregon,2018-19,Laurelhurst Elementary,Multnomah,75,97.22222222,96.19883041,0,1.754385965,,45.529144,-122.61983
188,Oregon,2018-19,Ridgeview Elementary,Lane,69,97.2027972,95.33799534,0,1.398601399,,44.049655,-122.912268
189,Oregon,2018-19,Harritt Elementary,Polk,92,97.19438878,94.78957916,0,1.803607214,,44.964339,-123.06346
190,Oregon,2018-19,Beach Elementary,Multnomah,80,97.18969555,93.20843091,0,1.405152225,,45.55809,-122.685489
191,Oregon,2018-19,Astor Elementary,Multnomah,43,97.18309859,95.07042254,0,0.7042253521,,45.578761,-122.729656
192,Oregon,2018-19,Joseph Gale Elementary,Washington,118,97.17171717,94.94949495,0.8080808081,1.414141414,,45.51605,-123.092421
193,Oregon,2018-19,Centennial Elementary,Linn,50,97.16981132,95.91194969,0,0,,44.705142,-122.853548
194,Oregon,2018-19,Riverview,Linn,65,97.16981132,96.22641509,0,1.650943396,,44.526343,-122.890686
195,Oregon,2018-19,Ferguson Elementary,Klamath,78,97.15370019,94.4971537,0,1.518026565,,42.200399,-121.721125
196,Oregon,2018-19,Welementarytridge Elementary,Clackamas,71,97.12389381,94.02654867,0,1.769911504,,45.395177,-122.711906
197,Oregon,2018-19,Harrison Park,Multnomah,73,97.1168437,93.62670713,0.1517450683,1.972685888,,45.506762,-122.574963
198,Oregon,2018-19,Clackamas River Elementary,Clackamas,67,97.11538462,95.91346154,0,1.682692308,,45.291203,-122.332999
199,Oregon,2018-19,Englewood Elementary,Marion,60,97.10144928,95.07246377,0.5797101449,1.449275362,,44.945641,-123.011249
200,Oregon,2018-19,Vose Elementary,Washington,105,97.10144928,92.59259259,0,0.8051529791,,45.468806,-122.7939
201,Oregon,2018-19,Alberta Rider Elementary,Washington,88,97.09618875,95.28130672,0.1814882033,1.633393829,,45.412057,-122.811139
202,Oregon,2018-19,Maplewood Elementary,Multnomah,69,97.08222812,93.63395225,0.2652519894,1.061007958,,45.470896,-122.72971
203,Oregon,2018-19,North Plains Elementary,Washington,63,97.08222812,95.22546419,0,0.7957559682,,45.601662,-123.00711
204,Oregon,2018-19,Rosa Parks Elementary,Multnomah,45,97.06959707,92.67399267,0.3663003663,1.831501832,,45.584382,-122.710685
205,Oregon,2018-19,Turner Elementary,Marion,56,97.06840391,93.48534202,0,1.954397394,,44.84293,-122.947511
206,Oregon,2018-19,Columbia City,Columbia,36,97.05882353,96.21848739,1.260504202,0.4201680672,,45.89135,-122.808741
207,Oregon,2018-19,Hawthorne Elementary,Linn,46,97.05882353,94.38502674,0.2673796791,1.069518717,,44.398448,-122.706827
208,Oregon,2018-19,Welementaryt Tualatin View Elementary,Washington,49,97.05882353,93.52941176,0,0.5882352941,,45.515213,-122.766775
209,Oregon,2018-19,Chenowith Elementary,Wasco,68,97.02760085,95.7537155,0,1.061571125,,45.625318,-121.221892
210,Oregon,2018-19,Thurston Elementary,Lane,75,97.02760085,96.39065817,0,2.123142251,,44.051391,-122.8951
211,Oregon,2018-19,Walterville Elementary,Lane,24,97.02380952,96.42857143,0,2.380952381,,44.078589,-122.762206
212,Oregon,2018-19,Central Elementary,Union,83,97.01195219,94.62151394,0,1.792828685,,45.319214,-118.100215
213,Oregon,2018-19,Imlay Elementary,Washington,65,97.01195219,93.8247012,0,1.394422311,,45.511876,-122.920985
214,Oregon,2018-19,Schirle Elementary,Marion,87,97.01195219,95.81673307,0.3984063745,2.390438247,,44.885941,-123.07366
215,Oregon,2018-19,Highland Elementary,Marion,59,97.0027248,96.1852861,0,1.907356948,,44.959618,-123.027889
216,Oregon,2018-19,Laurel Elementary,Lane,94,97,96.4,0,1.2,,44.225979,-123.208621
217,Oregon,2018-19,Joseph Conger Elementary,Klamath,63,96.9924812,96.2406015,0,1.503759398,,42.234948,-121.796002
218,Oregon,2018-19,Cooper Mountain Elementary,Washington,62,96.98924731,95.05376344,0.2150537634,1.505376344,,45.464608,-122.850746
219,Oregon,2018-19,North Bay Elementary,Coos,93,96.98189135,94.76861167,0,1.408450704,,43.501476,-124.210715
220,Oregon,2018-19,Jackson Elementary,Jackson,56,96.97802198,94.78021978,0,1.648351648,,42.33167,-122.887311
221,Oregon,2018-19,Malin Elementary,Klamath,18,96.94656489,94.65648855,0,1.526717557,,42.011026,-121.411659
222,Oregon,2018-19,Lent Elementary,Multnomah,46,96.94501018,93.89002037,0,0.6109979633,,45.48546,-122.563942
223,Oregon,2018-19,Metzger Elementary,Washington,95,96.94041868,93.55877617,0,1.610305958,,45.445384,-122.77103
224,Oregon,2018-19,Hogan Cedars Elementary,Multnomah,97,96.93140794,95.48736462,0,2.707581227,,45.484647,-122.407403
225,Oregon,2018-19,East Grelementaryham Elementary,Multnomah,56,96.9273743,94.69273743,0.2793296089,2.793296089,,45.49313,-122.420695
226,Oregon,2018-19,Edward Byrom Elementary,Washington,90,96.92028986,93.47826087,0,0.7246376812,,45.362552,-122.77067
227,Oregon,2018-19,Guy Lee Elementary,Lane,82,96.882494,95.92326139,0,1.918465228,,44.069879,-123.038731
228,Oregon,2018-19,Hillcrelementaryt Elementary,Coos,73,96.88195991,95.10022272,0.2227171492,1.781737194,,43.402547,-124.228548
229,Oregon,2018-19,Four Corners Elementary,Marion,84,96.88149688,95.21829522,0,1.247401247,,44.922873,-122.977253
230,Oregon,2018-19,Hallinan Elementary,Clackamas,68,96.875,93.08035714,0,0.6696428571,,45.40442,-122.66449
231,Oregon,2018-19,Mill Park Elementary,Multnomah,89,96.86192469,93.93305439,0,1.882845188,,45.509938,-122.54113
232,Oregon,2018-19,Oak Creek Elementary,Clackamas,68,96.84210526,94.73684211,0,1.578947368,,45.427154,-122.729476
233,Oregon,2018-19,Newby Elementary,Yamhill,61,96.83168317,95.64356436,0,2.574257426,,45.209569,-123.209773
234,Oregon,2018-19,Jefferson Elementary,Marion,69,96.82539683,94.44444444,0,2.116402116,,44.723018,-123.009349
235,Oregon,2018-19,Hudson Park Elementary,Columbia,48,96.81093394,95.21640091,0,0.6833712984,,46.091684,-122.988354
236,Oregon,2018-19,Eddyville Charter,Lincoln,14,96.80851064,91.4893617,1.063829787,1.063829787,,44.634333,-123.778038
237,Oregon,2018-19,Fir Grove Elementary,Washington,60,96.80851064,96.0106383,0,1.861702128,,45.473755,-122.818284
238,Oregon,2018-19,Riverside Elementary,Clackamas,72,96.80589681,95.33169533,0,1.965601966,,45.404482,-122.639532
239,Oregon,2018-19,Island City Elementary,Union,44,96.78456592,95.17684887,0.3215434084,1.92926045,,45.337566,-118.047259
240,Oregon,2018-19,Washington Elementary,Jackson,56,96.78284182,95.71045576,0.2680965147,2.412868633,,42.317031,-122.883542
241,Oregon,2018-19,Beverly Cleary,Multnomah,69,96.78249678,94.07979408,0,1.801801802,,45.536852,-122.631546
242,Oregon,2018-19,Helix,Umatilla,13,96.75675676,95.67567568,0,2.702702703,,45.85073,-118.653564
243,Oregon,2018-19,Blossom Gulch Elementary,Coos,147,96.74099485,93.82504288,0,0.3430531732,,43.365453,-124.223146
244,Oregon,2018-19,Gilham Elementary,Lane,95,96.73704415,94.81765835,0,2.111324376,,44.099622,-123.076676
245,Oregon,2018-19,Bilquist Elementary,Clackamas,78,96.71361502,93.42723005,0.234741784,2.34741784,,45.409389,-122.589108
246,Oregon,2018-19,Candalaria Elementary,Marion,47,96.6966967,94.89489489,0,2.702702703,,44.912394,-123.058152
247,Oregon,2018-19,Veneta Elementary,Lane,66,96.68508287,95.5801105,0,2.486187845,,44.049597,-123.350136
248,Oregon,2018-19,Kalapuya Elementary,Polk,85,96.67250438,94.92119089,0,2.451838879,,44.964629,-123.075192
249,Oregon,2018-19,Glide Elementary,Douglas,58,96.65871122,95.94272076,0,0.9546539379,,43.307394,-123.086437
250,Oregon,2018-19,Deer Creek Elementary,Washington,88,96.65551839,93.47826087,0,1.672240803,,45.402457,-122.813214
251,Oregon,2018-19,Willagillelementarypie Elementary,Lane,88,96.65271967,95.18828452,0,1.673640167,,44.071188,-123.099961
252,Oregon,2018-19,Rigler Elementary,Multnomah,52,96.63299663,92.59259259,0,0.3367003367,,45.555965,-122.607745
253,Oregon,2018-19,Union Elementary,Union,36,96.62921348,93.25842697,0.5617977528,2.808988764,,45.206603,-117.866354
254,Oregon,2018-19,Welementaryt Union Elementary,Washington,43,96.61016949,94.63276836,0,1.412429379,,45.577003,-122.924011
255,Oregon,2018-19,Faulconer-Chapman,Yamhill,51,96.59863946,95.91836735,0,3.401360544,,45.092065,-123.400085
256,Oregon,2018-19,Sumpter Elementary,Marion,82,96.5973535,95.27410208,0,1.701323251,,44.877841,-123.047967
257,Oregon,2018-19,Free Orchards Elementary,Washington,46,96.58119658,94.87179487,0,2.564102564,,45.517398,-123.041859
258,Oregon,2018-19,Jefferson Elementary,Jackson,64,96.57534247,95.20547945,0,2.283105023,,42.308571,-122.869415
259,Oregon,2018-19,Stephenson Elementary,Multnomah,65,96.57142857,94,0,2,,45.440856,-122.70402
260,Oregon,2018-19,Mckinley Elementary,Marion,50,96.5625,93.4375,0,2.5,,44.917093,-123.041961
261,Oregon,2018-19,Fossil Charter,Wheeler,88,96.55172414,96.55172414,0,3.448275862,,45.001485,-120.213335
262,Oregon,2018-19,Mccornack Elementary,Lane,52,96.55172414,96.23824451,0,2.507836991,,44.03809,-123.144061
263,Oregon,2018-19,Salem Heights Elementary,Marion,42,96.52996845,93.69085174,0,2.523659306,,44.905272,-123.050474
264,Oregon,2018-19,Pringle Elementary,Marion,136,96.52567976,94.71299094,0,2.114803625,,44.875816,-123.015525
265,Oregon,2018-19,Dundee Elementary,Yamhill,38,96.52509653,94.98069498,0.3861003861,2.702702703,,45.280494,-123.010296
266,Oregon,2018-19,Gervais Elementary,Marion,68,96.51741294,94.7761194,0,2.487562189,,45.106191,-122.897505
267,Oregon,2018-19,Llewellyn Elementary,Multnomah,78,96.50924025,92.19712526,0,1.437371663,,45.477176,-122.652261
268,Oregon,2018-19,Howard Eccles Elementary,Clackamas,66,96.50655022,94.97816594,0,2.838427948,,45.264143,-122.701691
269,Oregon,2018-19,Grant Community,Marion,82,96.46464646,94.94949495,0,2.272727273,,44.950278,-123.026963
270,Oregon,2018-19,Oakdale Heights Elementary,Polk,100,96.46464646,92.92929293,0.2525252525,1.262626263,,44.916171,-123.337772
271,Oregon,2018-19,Lenox Elementary,Washington,101,96.44351464,92.46861925,0,1.255230126,,45.558015,-122.894045
272,Oregon,2018-19,Beaver Acrelementary Elementary,Washington,95,96.44012945,95.63106796,0,1.294498382,,45.50441,-122.852956
273,Oregon,2018-19,Holt Elementary,Lane,91,96.43527205,94.7467167,0,2.063789869,,44.071236,-123.055039
274,Oregon,2018-19,Howard Elementary,Jackson,57,96.42857143,94.04761905,0,2.142857143,,42.357728,-122.891146
275,Oregon,2018-19,Takena Elementary,Linn,46,96.42857143,90.71428571,0,0.7142857143,,44.626843,-123.119212
276,Oregon,2018-19,Maple Elementary,Lane,57,96.41791045,94.32835821,0,2.686567164,,44.054856,-122.993615
277,Oregon,2018-19,R. E. Jewell Elementary,Deschutes,89,96.41509434,93.77358491,0,1.698113208,,44.021516,-121.297569
278,Oregon,2018-19,Lewis & Clark Elementary,Columbia,68,96.40591966,94.71458774,0,1.902748414,,45.862578,-122.807685
279,Oregon,2018-19,Powers Elementary,Coos,11,96.3963964,96.3963964,0,0.9009009009,,42.880708,-124.068126
280,Oregon,2018-19,Prelementarycott Elementary,Multnomah,46,96.36963696,93.72937294,0,1.98019802,,45.555075,-122.555806
281,Oregon,2018-19,Bridger Elementary,Multnomah,58,96.34888438,91.68356998,0,1.825557809,,45.51061,-122.582122
282,Oregon,2018-19,Abraham Lincoln Elementary,Jackson,75,96.34782609,93.73913043,0.6956521739,2.608695652,,42.362801,-122.837247
283,Oregon,2018-19,Philander Lee Elementary,Clackamas,50,96.34146341,94.87804878,0,2.43902439,,45.254421,-122.685624
284,Oregon,2018-19,Tri-City Elementary,Douglas,48,96.33333333,93.66666667,0,1.666666667,,42.984014,-123.328529
285,Oregon,2018-19,Siuslaw Elementary,Lane,104,96.32721202,94.65776294,0,2.170283806,,43.986129,-124.104535
286,Oregon,2018-19,Cedar Mill Elementary,Washington,60,96.32352941,92.89215686,0.2450980392,1.715686275,,45.526965,-122.782587
287,Oregon,2018-19,Gaston Elementary,Washington,32,96.32352941,94.48529412,1.102941176,2.573529412,,45.434556,-123.142518
288,Oregon,2018-19,Bridlemile Elementary,Multnomah,80,96.31782946,93.41085271,0,1.162790698,,45.491757,-122.724318
289,Oregon,2018-19,Butte Falls Charter,Jackson,21,96.2962963,91.85185185,0,2.222222222,,42.54122,-122.564821
290,Oregon,2018-19,Gilchrist Elementary,Klamath,18,96.2962963,93.33333333,0.7407407407,0.7407407407,,43.478054,-121.684831
291,Oregon,2018-19,William Knight Elementary,Clackamas,50,96.2962963,94.58689459,0,2.564102564,,45.265269,-122.698273
292,Oregon,2018-19,Ladd Acrelementary Elementary,Washington,69,96.28942486,94.43413729,0,1.669758813,,45.50205,-122.903371
293,Oregon,2018-19,Mountain View Elementary,Benton,52,96.28482972,94.42724458,0,3.095975232,,44.628146,-123.2389419
294,Oregon,2018-19,Ione Community Charter,Morrow,9,96.27659574,94.68085106,0.5319148936,1.063829787,,45.499201,-119.828481
295,Oregon,2018-19,Elmira Elementary,Lane,45,96.25468165,92.13483146,0,2.247191011,,44.072508,-123.354576
296,Oregon,2018-19,Myers Elementary,Polk,72,96.24765478,95.49718574,0,2.43902439,,44.945931,-123.077045
297,Oregon,2018-19,Woodmere Elementary,Multnomah,54,96.24573379,92.15017065,0,1.365187713,,45.4751,-122.582415
298,Oregon,2018-19,Middleton Elementary,Washington,91,96.23931624,93.84615385,0.1709401709,1.196581197,,45.349161,-122.868947
299,Oregon,2018-19,Pioneer,Linn,55,96.23655914,95.43010753,0,2.150537634,,44.550225,-122.914175
300,Oregon,2018-19,Condon Elementary,Gilliam,16,96.22641509,89.62264151,0,3.773584906,,45.23566,-120.181992
301,Oregon,2018-19,Charlelementary F Tigard Elementary,Washington,84,96.21848739,92.64705882,0.2100840336,2.100840336,,45.426797,-122.78271
302,Oregon,2018-19,Roosevelt Elementary,Jackson,53,96.21749409,93.38061466,0,2.600472813,,42.32987,-122.857281
303,Oregon,2018-19,Greenway Elementary,Washington,49,96.21451104,93.37539432,0.3154574132,0.9463722397,,45.453658,-122.801881
304,Oregon,2018-19,Terrebonne Community,Deschutes,61,96.19952494,94.77434679,0,2.375296912,,44.351755,-121.180772
305,Oregon,2018-19,Tablerock Elementary,Jackson,126,96.19771863,93.91634981,0.1267427123,1.267427123,,42.43079,-122.8401
306,Oregon,2018-19,Ainsworth Elementary,Multnomah,101,96.15384615,91.82692308,0.1602564103,1.602564103,,45.509816,-122.69957
307,Oregon,2018-19,Mckay Elementary,Washington,59,96.14035088,91.92982456,0,1.754385965,,45.465576,-122.778512
308,Oregon,2018-19,Miller Elementary,Marion,76,96.1352657,94.92753623,0,2.415458937,,44.910667,-122.966483
309,Oregon,2018-19,Molalla Elementary,Clackamas,67,96.1352657,94.44444444,0,3.623188406,,45.153535,-122.594215
310,Oregon,2018-19,Bethany Elementary,Washington,76,96.11650485,92.62135922,0.1941747573,0.9708737864,,45.54298,-122.857947
311,Oregon,2018-19,Chapman Hill Elementary,Polk,64,96.09375,94.01041667,0.2604166667,3.125,,44.955585,-123.07661
312,Oregon,2018-19,Hollydale Elementary,Multnomah,64,96.09195402,94.48275862,0,2.528735632,,45.492736,-122.454691
313,Oregon,2018-19,Holley Elementary,Linn,15,96.07843137,96.07843137,0,3.267973856,,44.359231,-122.783298
314,Oregon,2018-19,Milwaukie Elementary,Clackamas,38,96.07843137,94.11764706,0,1.307189542,,45.441713,-122.634476
315,Oregon,2018-19,Bonny Slope Elementary,Washington,108,96.07535322,91.83673469,0.1569858713,1.883830455,,45.5396,-122.797461
316,Oregon,2018-19,Chehalem Elementary,Washington,79,96.07438017,92.56198347,0.2066115702,1.859504132,,45.475914,-122.837263
317,Oregon,2018-19,Lowrie Primary,Clackamas,95,96.07142857,93.57142857,0.1785714286,2.5,,45.310639,-122.787272
318,Oregon,2018-19,Earl Boylelementary Elementary,Multnomah,70,96.06481481,93.51851852,0,2.777777778,,45.494425,-122.551792
319,Oregon,2018-19,Stafford Primary,Clackamas,67,96.04651163,93.48837209,0,1.627906977,,45.377734,-122.702498
320,Oregon,2018-19,Mcbride Elementary,Columbia,62,96.04130809,95.00860585,0.1721170396,2.581755594,,45.855763,-122.839035
321,Oregon,2018-19,Orenco Elementary,Washington,100,96.03803487,93.50237718,0.3169572108,1.109350238,,45.528411,-122.907577
322,Oregon,2018-19,Pendleton Early Learning Center,Umatilla,249,96.03174603,92.06349206,0,1.587301587,,45.666615,-118.798609
323,Oregon,2018-19,Ardenwald Elementary,Clackamas,78,95.99056604,94.33962264,0,1.650943396,,45.457743,-122.625077
324,Oregon,2018-19,Weddle Elementary,Marion,57,95.99056604,93.86792453,0,2.594339623,,44.985777,-123.012255
325,Oregon,2018-19,La Pine Elementary,Deschutes,54,95.98930481,93.85026738,0,3.20855615,,43.675779,-121.506525
326,Oregon,2018-19,Echo,Umatilla,21,95.98540146,93.79562044,0.7299270073,2.554744526,,45.739868,-119.189539
327,Oregon,2018-19,Dayton Grade,Yamhill,70,95.97315436,94.85458613,0,1.565995526,,45.218433,-123.078285
328,Oregon,2018-19,Edwards Elementary,Yamhill,92,95.92198582,93.61702128,0,2.836879433,,45.294858,-122.971634
329,Oregon,2018-19,Ponderosa Elementary,Deschutes,88,95.91474245,93.60568384,0,2.309058615,,44.092844,-121.272445
330,Oregon,2018-19,Applegate Elementary,Lane,16,95.90163934,93.44262295,0,2.459016393,,43.990225,-123.336686
331,Oregon,2018-19,Oak Elementary,Linn,46,95.89905363,94.32176656,0.6309148265,1.261829653,,44.607978,-123.085927
332,Oregon,2018-19,Harvey Clarke Elementary,Washington,89,95.89322382,93.42915811,0.4106776181,2.05338809,,45.526816,-123.116336
333,Oregon,2018-19,Mills Elementary,Klamath,60,95.87912088,95.87912088,0,0,,42.224295,-121.7658
334,Oregon,2018-19,Yoncalla Elementary,Douglas,20,95.87628866,90.72164948,0,3.092783505,,43.60124,-123.285976
335,Oregon,2018-19,Keno Elementary,Klamath,26,95.85253456,93.5483871,0.4608294931,0.4608294931,,42.124033,-121.931461
336,Oregon,2018-19,Sweetbriar Elementary,Multnomah,55,95.84569733,94.95548961,0,3.560830861,,45.516147,-122.382429
337,Oregon,2018-19,Stayton Elementary,Marion,104,95.84487535,94.73684211,0.5540166205,1.662049861,,44.801651,-122.793412
338,Oregon,2018-19,Charlemagne French Immersion Elementary,Lane,51,95.82089552,92.23880597,0,2.388059701,,44.013807,-123.075124
339,Oregon,2018-19,Astor Elementary,Clatsop,129,95.81395349,93.72093023,0,3.255813953,,46.191765,-123.803661
340,Oregon,2018-19,Welementaryt Grelementaryham Elementary,Multnomah,42,95.8041958,94.05594406,0,2.097902098,,45.496751,-122.435357
341,Oregon,2018-19,Naas Elementary,Clackamas,62,95.79207921,94.30693069,0,3.217821782,,45.434305,-122.378476
342,Oregon,2018-19,Wilson Elementary,Benton,67,95.78454333,94.14519906,0,2.81030445,,44.595247,-123.25668
343,Oregon,2018-19,Culver Elementary,Jefferson,48,95.77922078,94.15584416,0,1.623376623,,44.523191,-121.212494
344,Oregon,2018-19,Kelly Creek Elementary,Multnomah,73,95.76612903,92.94354839,0,3.024193548,,45.480265,-122.384902
345,Oregon,2018-19,Irvington Elementary,Multnomah,57,95.75757576,92.42424242,0,0.9090909091,,45.540188,-122.651968
346,Oregon,2018-19,Shasta Elementary,Klamath,84,95.74468085,95.55125725,0,1.740812379,,42.211589,-121.71675
347,Oregon,2018-19,Spring Creek Elementary,Lane,45,95.74468085,93.61702128,0,2.482269504,,44.114631,-123.144181
348,Oregon,2018-19,Battle Creek Elementary,Marion,100,95.74132492,91.64037855,0,2.365930599,,44.863926,-123.026233
349,Oregon,2018-19,Wascher Elementary,Yamhill,78,95.73934837,94.98746867,0,0.5012531328,,45.246681,-123.10638
350,Oregon,2018-19,Seaside Heights Elementary,Clatsop,71,95.72072072,94.14414414,0.2252252252,2.702702703,,45.987266,-123.907853
351,Oregon,2018-19,Clear Lake Elementary,Marion,61,95.70707071,94.19191919,0,2.525252525,,45.026674,-123.019081
352,Oregon,2018-19,Cloverdale Elementary,Marion,19,95.70552147,94.47852761,0,2.45398773,,44.814393,-122.969898
353,Oregon,2018-19,Hazeldale Elementary,Washington,91,95.69160998,95.01133787,0,2.267573696,,45.4692,-122.8832
354,Oregon,2018-19,Jefferson Elementary,Benton,48,95.67723343,91.35446686,0,1.729106628,,44.58593,-123.280433
355,Oregon,2018-19,Sunnyside Elementary,Clackamas,78,95.66854991,93.59698682,0.1883239171,3.389830508,,45.425933,-122.528861
356,Oregon,2018-19,Shaver Elementary,Multnomah,54,95.66563467,93.18885449,0,1.547987616,,45.549464,-122.528627
357,Oregon,2018-19,Colonel Wright Elementary,Wasco,49,95.63862928,94.70404984,0,2.492211838,,45.59748,-121.198128
358,Oregon,2018-19,Willamette Primary,Clackamas,63,95.63567362,94.68690702,0.1897533207,4.174573055,,45.343094,-122.6529
359,Oregon,2018-19,Woodland Elementary,Multnomah,78,95.57522124,94.24778761,0,3.097345133,,45.529089,-122.440726
360,Oregon,2018-19,Union Elementary,Lake,6,95.55555556,95.55555556,0,2.222222222,,42.112895,-120.493955
361,Oregon,2018-19,Winchelementaryter Elementary,Douglas,50,95.55555556,93.65079365,0,3.174603175,,43.282698,-123.350549
362,Oregon,2018-19,Ventura Park Elementary,Multnomah,58,95.54973822,91.88481675,0,2.094240838,,45.521381,-122.543896
363,Oregon,2018-19,Riverdale Grade,Multnomah,34,95.51122195,91.52119701,0,1.995012469,,45.439764,-122.656478
364,Oregon,2018-19,Highland Elementary,Multnomah,62,95.50321199,94.64668094,0,2.78372591,,45.514058,-122.427733
365,Oregon,2018-19,Oak Grove Elementary,Jackson,89,95.49718574,93.62101313,0.1876172608,3.189493433,,42.324555,-122.909596
366,Oregon,2018-19,Hartley Elementary,Multnomah,69,95.4954955,93.91891892,0,3.378378378,,45.528315,-122.472221
367,Oregon,2018-19,Maupin Elementary,Wasco,18,95.4887218,95.4887218,0,4.511278195,,45.1763,-121.079285
368,Oregon,2018-19,Chief Joseph Elementary,Multnomah,56,95.48022599,91.52542373,0,2.259887006,,45.572879,-122.691504
369,Oregon,2018-19,Oregon Trail Academy,Clackamas,6,95.47169811,94.33962264,0,3.396226415,,45.45457,-122.289611
370,Oregon,2018-19,Hiteon Elementary,Washington,90,95.46875,93.125,0,2.1875,,45.454059,-122.819316
371,Oregon,2018-19,Woodlawn Elementary,Multnomah,71,95.45454545,92.12121212,0,2.121212121,,45.57498,-122.653194
372,Oregon,2018-19,Sandy Grade,Clackamas,58,95.44159544,94.87179487,0.2849002849,1.994301994,,45.398231,-122.262351
373,Oregon,2018-19,River Grove Elementary,Clackamas,93,95.4379562,92.70072993,0,2.372262774,,45.389158,-122.73652
374,Oregon,2018-19,Chapman Elementary,Multnomah,52,95.42619543,91.89189189,0,2.910602911,,45.533212,-122.705516
375,Oregon,2018-19,Crooked River Elementary,Crook,105,95.42372881,94.06779661,0,2.372881356,,44.299484,-120.829789
376,Oregon,2018-19,Athena Elementary,Umatilla,41,95.39473684,93.42105263,0.6578947368,1.315789474,,45.808485,-118.484651
377,Oregon,2018-19,Phoenix Elementary,Jackson,50,95.39295393,95.12195122,0,3.79403794,,42.272836,-122.820048
378,Oregon,2018-19,Parklane Elementary,Multnomah,56,95.38043478,93.47826087,0,2.989130435,,45.515057,-122.500249
379,Oregon,2018-19,Archer Glen Elementary,Washington,102,95.36878216,92.96740995,0,2.744425386,,45.350592,-122.843491
380,Oregon,2018-19,Marysville Elementary,Multnomah,39,95.36784741,92.64305177,0,2.179836512,,45.48692,-122.583509
381,Oregon,2018-19,Crelementarytview Heights,Lincoln,57,95.36231884,90.72463768,0,2.608695652,,44.406071,-124.066924
382,Oregon,2018-19,Jewett Elementary,Jackson,107,95.34510433,95.34510433,0,4.654895666,,42.37963,-122.909046
383,Oregon,2018-19,Forelementaryt Ridge Elementary,Marion,44,95.31914894,93.19148936,0,4.255319149,,45.033866,-123.019928
384,Oregon,2018-19,Sams Valley Elementary,Jackson,46,95.28619529,95.28619529,0,4.04040404,,42.493545,-122.935799
