index,state,name,city,county,overall,xmed,xrel,xper,lat,lng
313,Oklahoma,Dennis Elementary,Oklahoma City,Oklahoma,95,5,,,35.5889218,-97.6308249
314,Oklahoma,Depew Elementary,Depew,Creek,95,5,,,35.8000788,-96.50795719999999
315,Oklahoma,Edison Elementary,Bristow,Creek,95,2,,,35.8363978,-96.39201489999999
316,Oklahoma,Erick Grade,Erick,Beckham,95,0,,,35.2136347,-99.8730089
317,Oklahoma,F.D. Moon Academy,Oklahoma City,Oklahoma,95,5,,,35.4828664,-97.4784433
318,Oklahoma,Greystone Elementary,Oklahoma City,Oklahoma,95,2,,,35.5874398,-97.555972
319,Oklahoma,Hartshorne Elementary,Hartshorne,Pittsburg,95,0,,,34.850561,-95.5572732
320,Oklahoma,Hawthorne Elementary,Oklahoma City,Oklahoma,95,0,,,35.4844272,-97.55319709999999
321,Oklahoma,Horace Mann Elementary,Shawnee,Pottawatomie,95,2,,,35.3316005,-96.9059886
322,Oklahoma,Jenks East Elementary,Jenks,Tulsa,95,3,,,36.033814,-95.9378796
323,Oklahoma,John D. Moeller Elementary,Mt. Park,Kiowa,95,0,,,34.7010719,-98.94866599999999
324,Oklahoma,John Ross Elementary,Edmond,Oklahoma,95,2,,,35.6736944,-97.4855515
325,Oklahoma,Kelley Elementary,Moore,Cleveland,95,5,,,35.3555177,-97.5023468
326,Oklahoma,Lanier Elementary,Tulsa,Tulsa,95,3,,,36.1359681,-95.9398023
327,Oklahoma,Leedey Elementary,Leedey,Roger Mills,95,5,,,35.8679689,-99.3423088
328,Oklahoma,Leisure Park Elementary,Broken Arrow,Tulsa,95,5,,,36.0093143,-95.8053088
329,Oklahoma,Lincoln Elementary,Ponca City,Kay,95,2,,,36.7046549,-97.1021169
330,Oklahoma,Madison Elementary,Norman,Cleveland,95,5,,,35.1983699,-97.43644839999999
331,Oklahoma,Mark Twain Elementary,Duncan,Stephens,95,3,,,34.5051989,-97.9772548
332,Oklahoma,Mason Elementary,Mason,Okfuskee,95,5,,,35.5668319,-96.35156719999999
333,Oklahoma,Mccord Elementary,Ponca City,Osage,95,0,,,36.6664867,-97.0309534
334,Oklahoma,Mcmurray Elementary,Sentinel,Washita,95,5,,,35.1561526,-99.1672629
335,Oklahoma,Medford Public Schools,Medford,Grant,95,0,,,36.8095599,-97.7353146
336,Oklahoma,Moffett Public,Moffett,Sequoyah,95,0,,,35.389733,-94.4496465
337,Oklahoma,Monroe Elementary,Norman,Cleveland,95,3,,,35.1984073,-97.4670897
338,Oklahoma,Mustang Centennial Elementary,Mustang,Canadian,95,3,,,35.3860306,-97.74113179999999
339,Oklahoma,Nicoma Park Elementary,Choctaw,Oklahoma,95,5,,,35.4800765,-97.3259228
340,Oklahoma,Patrick Henry Elementary,Tulsa,Tulsa,95,0,,,36.1036582,-95.9350396
341,Oklahoma,Purcell Elementary,Purcell,Mcclain,95,3,,,35.0229612,-97.3712961
342,Oklahoma,Quail Creek Elementary,Oklahoma City,Oklahoma,95,5,,,35.5885984,-97.5713615
343,Oklahoma,Quapaw Elementary,Quapaw,Ottawa,95,5,,,36.9600932,-94.78799090000001
344,Oklahoma,Ranch Heights Elementary,Bartlesville,Washington,95,4,,,36.7341804,-95.9208043
345,Oklahoma,Red Oak Elementary,Red Oak,Latimer,95,5,,,34.9553693,-95.0790851
346,Oklahoma,Roosevelt Elementary,Norman,Cleveland,95,5,,,35.260967,-97.5038457
347,Oklahoma,Roosevelt Elementary,Pryor,Mayes,95,5,,,36.3134383,-95.3079307
348,Oklahoma,Shawnee Early Childhood Center,Shawnee,Pottawatomie,95,3,,,35.3538529,-96.9356193
349,Oklahoma,Shedeck Elementary,Yukon,Canadian,95,0,,,35.4857056,-97.75205249999999
350,Oklahoma,Shidler Elementary,Oklahoma City,Oklahoma,95,0,,,35.4513028,-97.5039097
351,Oklahoma,South Lake Elementary,Oklahoma City,Cleveland,95,5,,,35.341805,-97.5843888
352,Oklahoma,Stanley Hupfled Academy,Oklahoma City,Oklahoma,95,2,,,35.5781339,-97.5409179
353,Oklahoma,Sterling Elementary,Sterling,Comanche,95,5,,,34.7460783,-98.1730381
354,Oklahoma,Tecumseh Early Childhood Center,Tecumseh,Pottawatomie,95,4,,,35.2706704,-96.9400026
355,Oklahoma,Timberlake Elementary,Jet,Alfalfa,95,5,,,36.6685126,-98.1789002
356,Oklahoma,Truman Primary,Norman,Cleveland,95,5,,,35.226736,-97.5054353
357,Oklahoma,Vandever Elementary,Broken Arrow,Tulsa,95,5,,,36.0249921,-95.80474319999999
358,Oklahoma,Vian Elementary,Vian,Sequoyah,95,1,,,35.4941675,-94.97465009999999
359,Oklahoma,Wellston Elementary,Wellston,Lincoln,95,2,,,35.685718,-97.05775399999999
360,Oklahoma,Western Oaks Elementary,Bethany,Oklahoma,95,1,,,35.4925567,-97.6393623
361,Oklahoma,Westside Elementary,Claremore,Rogers,95,3,,,36.308106,-95.644555
362,Oklahoma,Westwood Elementary,Stillwater,Payne,95,4,,,36.116464,-97.08268939999999
363,Oklahoma,Wiley Post Elementary,Oklahoma City,Oklahoma,95,2,,,35.56476170000001,-97.633939
364,Oklahoma,Wilson Elementary,Norman,Cleveland,95,5,,,35.2282049,-97.44463069999999
365,Oklahoma,Beaver Public,Beaver,Beaver,94,0,,,36.809934,-100.5255551
366,Oklahoma,Blair Elementary,Blair,Jackson,94,6,,,34.7780708,-99.3349693
367,Oklahoma,Carney Elementary,Carney,Lincoln,94,6,,,35.8074226,-97.0118548
368,Oklahoma,Chattanooga Elementary,Chattanooga,Comanche,94,0,,,34.4224047,-98.658148
369,Oklahoma,Cherokee Elementary,Cherokee,Alfalfa,94,3,,,36.75101,-98.3489073
370,Oklahoma,Chisholm Elementary,Edmond,Oklahoma,94,4,,,35.6226671,-97.45017109999999
371,Oklahoma,Choctaw Elementary,Choctaw,Oklahoma,94,2,,,35.4995861,-97.2726498
372,Oklahoma,Cooper Elementary,Tulsa,Tulsa,94,1,,,36.1362064,-95.84082079999999
373,Oklahoma,Coronado Heights Elementary,Oklahoma City,Oklahoma,94,3,,,35.5301946,-97.5890574
374,Oklahoma,Cross Timbers Elementary,Edmond,Oklahoma,94,4,,,35.7045373,-97.49511629999999
375,Oklahoma,Deer Creek-Lamont Elementary,Deer Creek,Grant,94,6,,,36.8101756,-97.5199439
376,Oklahoma,Dolores Huerta Elementary,Tulsa,Tulsa,94,3,,,36.1244212,-95.85838269999999
377,Oklahoma,E.M. Trout Elementary,Ponca City,Kay,94,4,,,36.7392054,-97.05553470000001
378,Oklahoma,Ellen Ochoa Elementary,Tulsa,Tulsa,94,4,,,36.1177266,-95.8446414
379,Oklahoma,Epperly Heights Elementary,Del City,Oklahoma,94,1,,,35.4417284,-97.44781429999999
380,Oklahoma,Forest Grove Public,Garvin,Mccurtain,94,6,,,33.8995427,-94.9143239
381,Oklahoma,Frontier Elementary,Edmond,Oklahoma,94,2,,,35.6775793,-97.5482779
382,Oklahoma,Garfield Elementary,Ponca City,Kay,94,3,,,36.6982528,-97.0762292
383,Oklahoma,Green Pastures Elementary,Spencer,Oklahoma,94,0,,,35.5155186,-97.35275779999999
384,Oklahoma,Heritage Trails Elementary,Moore,Cleveland,94,1,,,35.3220439,-97.4612095
385,Oklahoma,Hinton Elementary,Hinton,Caddo,94,3,,,35.4743971,-98.35547679999999
386,Oklahoma,Holmes Park Elementary,Sapulpa,Creek,94,6,,,35.9999975,-96.0955494
387,Oklahoma,Hulbert Elementary,Hulbert,Cherokee,94,3,,,35.93096000000001,-95.1457326
388,Oklahoma,Katherine I Daily Elementary,Noble,Cleveland,94,3,,,35.1360867,-97.3927284
389,Oklahoma,Keys Elementary,Park Hill,Cherokee,94,4,,,35.7972017,-94.96301450000001
390,Oklahoma,Locust Grove Early Learning Center,Locust Grove,Mayes,94,4,,,36.20727249999999,-95.1601469
391,Oklahoma,Maysville Schools,Maysville,Garvin,94,6,,,34.8217071,-97.40977040000001
392,Oklahoma,Midwest City Elementary,Midwest City,Oklahoma,94,3,,,35.4431805,-97.3900008
393,Oklahoma,Mustang Lakehoma Elementary,Mustang,Canadian,94,6,,,35.3899216,-97.7591569
394,Oklahoma,Mustang Trails Elementary,Yukon,Canadian,94,0,,,35.4506868,-97.73914959999999
395,Oklahoma,Nance Elementary,Clinton,Custer,94,1,,,35.511749,-98.973801
396,Oklahoma,Newcastle Ecc,Newcastle,Mcclain,94,4,,,35.2498335,-97.5968398
397,Oklahoma,Parkland Elementary,Yukon,Canadian,94,6,,,35.4857873,-97.7417497
398,Oklahoma,Perry Lower Elementary,Perry,Noble,94,0,,,36.2964908,-97.3017508
399,Oklahoma,Pioneer Park,Lawton,Comanche,94,4,,,34.638565,-98.37988039999999
400,Oklahoma,Plainview Primary Elementary,Ardmore,Carter,94,5,,,34.1572727,-97.17789169999999
401,Oklahoma,Plaza Towers,Moore,Cleveland,94,6,,,35.3256738,-97.50565069999999
402,Oklahoma,Porum Elementary,Porum,Muskogee,94,0,,,35.3607204,-95.26766289999999
403,Oklahoma,Pretty Water Elementary,Sapulpa,Creek,94,3,,,36.0474705,-96.162807
404,Oklahoma,Putnam Heights,Oklahoma City,Oklahoma,94,6,,,35.5087549,-97.53623259999999
405,Oklahoma,Schwartz Elementary,Oklahoma City,Oklahoma,94,4,,,35.36387,-97.3168922
406,Oklahoma,Sequoyah Elem,Oklahoma City,Oklahoma,94,6,,,35.5064942,-97.5549638
407,Oklahoma,Smithville Elementary,Smithville,Mccurtain,94,6,,,34.468058,-94.6451961
408,Oklahoma,St. John Nepomuk Catholic,Yukon,Canadian,94,0,,,35.502762,-97.76125599999999
409,Oklahoma,Tinker Elementary,Oklahoma City,Oklahoma,94,3,,,35.4198443,-97.4177031
410,Oklahoma,Turkey Ford Elem.,Wyandotte,Ottawa,94,0,,,36.6690816,-94.67930129999999
411,Oklahoma,Turner Elementary,Burneyville,Love,94,3,,,33.9398204,-97.3187063
412,Oklahoma,Twin Hills Public,Okmulgee,Okmulgee,94,0,,,35.7498943,-95.8375118
413,Oklahoma,Union Elementary,Ponca City,Kay,94,0,,,36.734582,-97.083412
414,Oklahoma,Wheeler Elementary,Oklahoma City,Oklahoma,94,0,,,35.4402383,-97.50307199999999
415,Oklahoma,Wilson Elementary,Oklahoma City,Oklahoma,94,6,,,35.491753,-97.5217206
416,Oklahoma,Ada Early Childhood,Ada,Pontotoc,93,1,,,34.7528788,-96.6866398
417,Oklahoma,Apple Creek Elementary,Moore,Cleveland,93,4,,,35.3265155,-97.47025529999999
418,Oklahoma,Art Goad Elementary,Chelsea,Rogers,93,5,,,36.5415719,-95.4373054
419,Oklahoma,Aspen Creek Elementary,Broken Arrow,Tulsa,93,4,,,36.003626,-95.82204399999999
420,Oklahoma,Big Pasture Elementary,Randlett,Cotton,93,0,,,34.179814,-98.469777
421,Oklahoma,Bixby Northeast Elementary,Broken Arrow,Tulsa,93,4,,,35.9747676,-95.8432674
422,Oklahoma,Burroughs Elementary,Tulsa,Tulsa,93,0,,,36.1833259,-95.9952084
423,Oklahoma,Canton Elementary,Canton,Blaine,93,4,,,36.0483356,-98.5867949
424,Oklahoma,Capitol Hill Elementary,Oklahoma City,Oklahoma,93,0,,,35.4378318,-97.5166024
425,Oklahoma,Carnegie Elementary,Tulsa,Tulsa,93,2,,,36.0831656,-95.92880129999999
426,Oklahoma,Cheyenne Elementary,Cheyenne,Roger Mills,93,0,,,35.6098311,-99.66954899999999
427,Oklahoma,Copan Elementary,Copan,Washington,93,0,,,36.8994291,-95.9197421
428,Oklahoma,Country Lane Primary Elementary,Broken Arrow,Tulsa,93,6,,,36.0887537,-95.7895691
429,Oklahoma,Dickson Elementary,Ardmore,Carter,93,2,,,34.1895997,-96.9831985
430,Oklahoma,Dual Language Academy,Tulsa,Tulsa,93,2,,,36.1935633,-95.9623415
431,Oklahoma,Frontier Elementary,Red Rock,Noble,93,4,,,36.4620576,-97.1596124
432,Oklahoma,Heritage Elementary,EDMOND,Oklahoma,93,4,,,35.70983,-97.47374359999999
433,Oklahoma,Hillcrest Elementary,Oklahoma City,Oklahoma,93,1,,,35.4009493,-97.56160229999999
434,Oklahoma,Jarman Elementary,Tulsa,Tulsa,93,4,,,36.0504547,-95.8761188
435,Oklahoma,Jones Elementary,Jones,Oklahoma,93,7,,,35.558886,-97.299632
436,Oklahoma,Justus-Tiawah,Claremore,Rogers,93,0,,,36.2606318,-95.560289
437,Oklahoma,Kendall-Whittier Elementary,Tulsa,Tulsa,93,1,,,36.1536919,-95.9537338
438,Oklahoma,Lefore Elementary,Leflore,Le Flore,93,0,,,34.8954605,-94.9789278
439,Oklahoma,Lincoln Christian,Tulsa,Tulsa,93,7,,,36.1679303,-95.83030409999999
440,Oklahoma,Lindsay Elementary,Lindsay,Garvin,93,3,,,34.8333605,-97.6129043
441,Oklahoma,Lomega Elementary,Loyal,Kingfisher,93,7,,,35.9734848,-98.11631080000001
442,Oklahoma,Mayo Demonstration Elementary,Tulsa,Tulsa,93,5,,,36.1465061,-95.95109959999999
443,Oklahoma,Metro Christian Academy,Tulsa,Tulsa,93,7,,,36.0695708,-95.96723039999999
444,Oklahoma,Morrison Elementary,Morrison,Noble,93,0,,,36.2996133,-97.00673959999999
445,Oklahoma,Mustang Valley Elementary,Oklahoma City,Canadian,93,6,,,35.4343067,-97.6906929
446,Oklahoma,Myers Elementary,Yukon,Canadian,93,4,,,35.4942289,-97.74515029999999
447,Oklahoma,Northern Hills Elementary,Edmond,Oklahoma,93,6,,,35.661637,-97.46726380000001
448,Oklahoma,Overholser Elementary,Bethany,Oklahoma,93,2,,,35.5072137,-97.65243740000001
449,Oklahoma,Prague Early Childhood Center,Prague,Lincoln,93,2,,,35.4715983,-96.683227
450,Oklahoma,Ravia,Ravia,Johnston,93,7,,,34.2445276,-96.75705169999999
451,Oklahoma,Russell Dougherty Elementary,Edmond,Oklahoma,93,7,,,35.6555556,-97.47868210000001
452,Oklahoma,Sacred Heart School Okc,Oklahoma City,Oklahoma,93,7,,,35.437622,-97.52484480000001
453,Oklahoma,Sadler Arts Academy,Muskogee,Muskogee,93,5,,,35.7589175,-95.3687993
454,Oklahoma,Telstar Elementary,Oklahoma City,Oklahoma,93,5,,,35.4862465,-97.3604362
455,Oklahoma,Thackerville Elementary,Thackerville,Love,93,7,,,33.7956947,-97.14049370000001
456,Oklahoma,Thomas Elementary,Thomas,Custer,93,0,,,35.7523377,-98.7475315
457,Oklahoma,Van Buren Elementary,Oklahoma City,Oklahoma,93,2,,,35.4243267,-97.56204849999999
458,Oklahoma,Washington Elementary,Norman,Cleveland,93,7,,,35.214733,-97.371805
459,Oklahoma,Washington Elementary,Miami,Ottawa,93,2,,,36.897395,-94.874409
460,Oklahoma,Washington Irving Elementary,Edmond,Oklahoma,93,5,,,35.6559637,-97.5323899
461,Oklahoma,Whitesboro Elementary,Whitesboro,Le Flore,93,7,,,34.6925715,-94.8866449
462,Oklahoma,Windsor Hills,Oklahoma City,Oklahoma,93,1,,,35.5024146,-97.6046446
463,Oklahoma,Woodward EC Center,Woodward,Woodward,93,5,,,36.409073,-99.4258229
464,Oklahoma,Zaneis Ps,Wilson,Carter,93,4,,,34.1724657,-97.50000349999999
465,Oklahoma,Adams Elementary,Norman,Cleveland,92,6,,,35.2281201,-97.4569135
466,Oklahoma,Adelaide Lee Elementary,Oklahoma City,Oklahoma,92,0,,,35.434868,-97.5207355
467,Oklahoma,Berryhill South Elementary,Tulsa,Tulsa,92,2,,,36.1182276,-96.06415679999999
468,Oklahoma,Betty L. Smith Ecc,Seminole,Seminole,92,1,,,35.2263981,-96.6774513
469,Oklahoma,Cesar Chavez Elementary,Oklahoma City,Oklahoma,92,0,,,35.4276176,-97.5014224
470,Oklahoma,Cordell Elementary,Cordell,Washita,92,8,,,35.2957292,-98.9805337
471,Oklahoma,Crossings Christian,Oklahoma City,Oklahoma,92,6,,,35.6164506,-97.58216589999999
472,Oklahoma,Grimes Elementary,Tulsa,Tulsa,92,8,,,36.08311320000001,-95.9412187
473,Oklahoma,Hawthorne Elementary,Tulsa,Tulsa,92,6,,,36.2026644,-95.97677399999999
474,Oklahoma,Helen Paul Learning Center,Catoosa,Rogers,92,5,,,36.1840486,-95.7472828
475,Oklahoma,Houchin Elementary,Moore,Cleveland,92,1,,,35.36724410000001,-97.50685399999999
476,Oklahoma,Howe Elementary,Howe,Le Flore,92,6,,,34.95429439999999,-94.6367278
477,Oklahoma,Inola Elementary,Inola,Rogers,92,4,,,36.1551167,-95.515435
478,Oklahoma,Liberty Public,MULDROW,Sequoyah,92,4,,,35.4777508,-94.5405056
479,Oklahoma,Lone Grove Primary,Lone Grove,Carter,92,2,,,34.172443,-97.262002
480,Oklahoma,Lone Star,Sapulpa,Creek,92,5,,,35.9611231,-96.11648009999999
481,Oklahoma,Macarthur Elementary,Tulsa,Tulsa,92,3,,,36.1302636,-95.89632429999999
482,Oklahoma,Middleberg,Blanchard,Grady,92,8,,,35.106111,-97.73472199999999
483,Oklahoma,Mill Creek Elementary,Mill Creek,Johnston,92,0,,,34.3983969,-96.8265772
484,Oklahoma,Oakridge Elementary,Oklahoma City,Oklahoma,92,0,,,35.4226311,-97.4520157
485,Oklahoma,Olustee-Eldorado Elementary,Olustee,Jackson,92,0,,,34.5467954,-99.4182943
486,Oklahoma,Skelly Elementary,Tulsa,Tulsa,92,1,,,36.11996070000001,-95.875816
487,Oklahoma,Sunset Elementary,Edmond,Oklahoma,92,2,,,35.6471684,-97.4890121
488,Oklahoma,Welch Elementary,Welch,Craig,92,4,,,36.8704408,-95.0968024
489,Oklahoma,Will Rogers Elementary,Edmond,Oklahoma,92,6,,,35.6466619,-97.4646755
490,Oklahoma,Wolf Creek Elementary,Broken Arrow,Tulsa,92,3,,,36.019028,-95.8255
491,Oklahoma,Achille Public,Achille,Bryan,91,3,,,33.8358717,-96.39325980000001
492,Oklahoma,Allen Bowden,Tulsa,Creek,91,3,,,36.0539129,-96.0996978
493,Oklahoma,Barnsdall Elementary,Barnsdall,Osage,91,6,,,36.5587029,-96.1685456
494,Oklahoma,Bearden Public,Okemah,Okfuskee,91,0,,,35.348722,-96.3877401
495,Oklahoma,Benjamin Franklin Stem Academy,Muskogee,Muskogee,91,9,,,35.7536114,-95.43888489999999
496,Oklahoma,Briggs Public,Tahlequah,Cherokee,91,4,,,35.92329160000001,-94.8732265
497,Oklahoma,Celia Clinton Elementary,Tulsa,Tulsa,91,1,,,36.1800284,-95.94087739999999
498,Oklahoma,Central Elementary,Moore,Cleveland,91,7,,,35.3410713,-97.48851959999999
499,Oklahoma,Chisholm Elementary,Enid,Garfield,91,1,,,36.4370853,-97.86704379999999
500,Oklahoma,Cleora Public,Afton,Delaware,91,0,,,36.59043940000001,-94.9653484
501,Oklahoma,Colcord Elementary,Colcord,Delaware,91,0,,,36.2608676,-94.69431639999999
502,Oklahoma,Creekwood Elementary,Broken Arrow,Tulsa,91,5,,,36.0745679,-95.774104
503,Oklahoma,Dibble Elementary,BLANCHARD,Mcclain,91,2,,,35.031771,-97.6291301
504,Oklahoma,Earl Harris Elementary,Bethany,Oklahoma,91,8,,,35.5163798,-97.6311114
505,Oklahoma,Eastlake Elementary,Oklahoma City,Cleveland,91,4,,,35.3352177,-97.5392577
506,Oklahoma,Eufaula Elementary,Eufaula,Mcintosh,91,7,,,35.2889211,-95.6070304
507,Oklahoma,Grove Early Childhood Center,Grove,Delaware,91,3,,,36.5873018,-94.7821621
508,Oklahoma,Healdton Elementary,Healdton,Carter,91,9,,,34.229365,-97.49313169999999
509,Oklahoma,Hennessey Elementary,Hennessey,Kingfisher,91,0,,,36.1099462,-97.8911248
510,Oklahoma,Indiahoma Public,Indiahoma,Comanche,91,9,,,34.6195102,-98.75433629999999
511,Oklahoma,Indianola Elementary,Indianola,Pittsburg,91,0,,,35.1592421,-95.7725565
512,Oklahoma,Kennedy Elementary,Norman,Cleveland,91,2,,,35.2106534,-97.4187863
513,Oklahoma,Liberty Elementary,Mounds,Tulsa,91,9,,,35.872101,-95.95480599999999
514,Oklahoma,Mustang Creek Elementary,Yukon,Canadian,91,4,,,35.450715,-97.71269799999999
515,Oklahoma,New Lima Elementary,Wewoka,Seminole,91,0,,,35.1716506,-96.5922049
516,Oklahoma,Northridge Elementary,Oklahoma City,Oklahoma,91,7,,,35.5574308,-97.6670254
517,Oklahoma,Parkview Elementary,Oklahoma City,Oklahoma,91,1,,,35.4090284,-97.4294978
518,Oklahoma,Perkins-Tryon Elementary,PERKINS,Payne,91,3,,,35.9770201,-97.0202717
519,Oklahoma,Pocola Elementary,Pocola,Le Flore,91,4,,,35.2574725,-94.46545920000001
520,Oklahoma,Porter Elementary,Porter,Wagoner,91,0,,,35.8696331,-95.52215059999999
521,Oklahoma,Preston Public,Preston,Okmulgee,91,2,,,35.711213,-95.9959358
522,Oklahoma,Primary South Elementary,Idabel,Mccurtain,91,0,,,33.8857685,-94.8133555
523,Oklahoma,Ridgecrest Elementary,Midwest City,Oklahoma,91,5,,,35.4710411,-97.3986321
524,Oklahoma,Robertson Elementary,Tulsa,Tulsa,91,0,,,36.0926364,-96.02343359999999
525,Oklahoma,Silo Elementary,Durant,Bryan,91,1,,,34.03846860000001,-96.47636419999999
526,Oklahoma,Singleton Elementary,Arkoma,Le Flore,91,0,,,35.3484944,-94.4397509
527,Oklahoma,Sunset Elementary,Anadarko,Caddo,91,0,,,35.0700304,-98.2538778
528,Oklahoma,Unity Learning Academy,Tulsa,Tulsa,91,0,,,36.1847168,-95.9307688
529,Oklahoma,Wright Elementary,Tulsa,Tulsa,91,0,,,36.097682,-95.978251
530,Oklahoma,Arrowhead Elementary,Broken Arrow,Tulsa,90,0,,,36.0661023,-95.803687
531,Oklahoma,Blackwell Elementary,Blackwell,Kay,90,0,,,36.7958135,-97.3086099
532,Oklahoma,Burlington Public,Burlington,Alfalfa,90,0,,,36.903049,-98.42299700000001
533,Oklahoma,Catalayah Elementary,Claremore,Rogers,90,6,,,36.27893299999999,-95.647463
534,Oklahoma,Cleveland Elementary,Oklahoma City,Oklahoma,90,9,,,35.4934489,-97.5620026
535,Oklahoma,Crowder Elementary,CROWDER,Pittsburg,90,0,,,35.12369,-95.67031
536,Oklahoma,Deborah Brown Community,Tulsa,Tulsa,90,2,,,36.1570332,-95.98959909999999
537,Oklahoma,Glencoe Elementary,Glencoe,Payne,90,0,,,36.2306004,-96.92542069999999
538,Oklahoma,John Glenn Elementary,Oklahoma City,Oklahoma,90,0,,,35.3998159,-97.573768
539,Oklahoma,Key Elementary,Tulsa,Tulsa,90,0,,,36.0814772,-95.9120739
540,Oklahoma,Krebs Public,Krebs,Pittsburg,90,0,,,34.9271787,-95.721111
541,Oklahoma,Lake Park Elementary,Bethany,Oklahoma,90,2,,,35.5011531,-97.66028419999999
542,Oklahoma,Liberty Elementary,Broken Arrow,Tulsa,90,1,,,36.1002075,-95.7452265
543,Oklahoma,Lindbergh Elementary,Tulsa,Tulsa,90,2,,,36.1489043,-95.87635279999999
544,Oklahoma,Lone Wolf Elementary,Lone Wolf,Kiowa,90,0,,,34.9874513,-99.248059
545,Oklahoma,Lukfata Public,Broken Bow,Mccurtain,90,7,,,34.0194122,-94.7837895
546,Oklahoma,Lynn Wood Elementary,Broken Arrow,Tulsa,90,6,,,36.038586,-95.8076889
547,Oklahoma,Mccurtain Elementary,McCurtain,Haskell,90,5,,,35.1520842,-94.9738119
548,Oklahoma,Orvis Risner Elementary,Edmond,Oklahoma,90,8,,,35.627837,-97.47577249999999
549,Oklahoma,Prather Brown Center,Frederick,Tillman,90,1,,,34.3883583,-99.0133029
550,Oklahoma,Skyview Elementary,Yukon,Canadian,90,2,,,35.5013515,-97.7239464
551,Oklahoma,Wanette Elementary,Wanette,Pottawatomie,90,0,,,34.9658926,-97.0285167
552,Oklahoma,Webbers Falls Elementary,Webbers Falls,Muskogee,90,0,,,35.5087558,-95.1293245
553,Oklahoma,Whitebead Public,Pauls Valley,Garvin,90,6,,,34.7612011,-97.3007643
554,Oklahoma,Wilburton Elementary,Wilburton,Latimer,90,0,,,34.9222306,-95.3144573
555,Oklahoma,Woodland Elementary,Fairfax,Osage,90,0,,,36.5721244,-96.7117258
556,Oklahoma,Woodlands Elementary,Ponca City,Kay,90,2,,,36.7210279,-97.05780399999999
557,Oklahoma,Wright City Elementary,Wright City,Mccurtain,90,5,,,34.0650939,-95.0055702
558,Oklahoma,Angie Debo Elementary,Edmond,Oklahoma,89,6,,,35.6335105,-97.564852
559,Oklahoma,Bernita Hughes Elementary,Adair,Mayes,89,4,,,36.434057,-95.2677937
560,Oklahoma,Bixby North Elementary,Bixby,Tulsa,89,9,,,35.9906048,-95.8977623
561,Oklahoma,Bluejacket Elementary,Bluejacket,Craig,89,0,,,36.8009,-95.1104
562,Oklahoma,Boise City Elementary,Boise City,Cimarron,89,0,,,36.7285802,-102.5050903
563,Oklahoma,Briarwood Elementary,Oklahoma City,Cleveland,89,5,,,35.321292,-97.52019229999999
564,Oklahoma,Central Elementary,Coweta,Wagoner,89,8,,,35.9528854,-95.65006729999999
565,Oklahoma,Claremont Elementary,Claremore,Rogers,89,3,,,36.313707,-95.604419
566,Oklahoma,Comanche Elementary,Comanche,Stephens,89,2,,,34.3655895,-97.9743996
567,Oklahoma,Eugene Field Elementary,Oklahoma City,Oklahoma,89,0,,,35.4842071,-97.5326665
568,Oklahoma,Fargo-Gage Elementary,Fargo,Ellis,89,0,,,36.371418,-99.623508
569,Oklahoma,Fox Elementary,Fox,Carter,89,11,,,34.3625409,-97.4912413
570,Oklahoma,Grandview Elementary,Tahlequah,Cherokee,89,2,,,35.9519143,-94.9935508
571,Oklahoma,Hoover Elementary,Bartlesville,Washington,89,2,,,36.7484792,-95.9160607
572,Oklahoma,Kerr Elementary,Tulsa,Tulsa,89,1,,,36.1572406,-95.8479752
573,Oklahoma,Lexington Elementary,Lexington,Cleveland,89,7,,,35.0191057,-97.3286644
574,Oklahoma,Marshall T. Moore Elementary,Broken Arrow,Tulsa,89,8,,,36.05821,-95.847577
575,Oklahoma,Mckinley Elementary,Tulsa,Tulsa,89,2,,,36.168435,-95.9017472
576,Oklahoma,Mountain View Gotebo Elementary,Mountain View,Kiowa,89,0,,,35.0973092,-98.7435065
577,Oklahoma,Newkirk Elementary,Newkirk,Kay,89,3,,,36.8753378,-97.0631167
578,Oklahoma,Robin Hill,Norman,Cleveland,89,3,,,35.2767046,-97.3702262
579,Oklahoma,Seiling Elementary,Seiling,Dewey,89,2,,,36.1471992,-98.92046270000002
580,Oklahoma,Tulsa Legacy Charter,Tulsa,Tulsa,89,2,,,36.2453849,-95.9941508
581,Oklahoma,Warner Elementary,Warner,Muskogee,89,0,,,35.4966485,-95.30464429999999
582,Oklahoma,Waukomis Elementary,Waukomis,Garfield,89,11,,,36.2765406,-97.89946479999999
583,Oklahoma,Afton Elementary,Afton,Ottawa,88,6,,,36.6888142,-94.9585484
584,Oklahoma,Bethel Elementary,Shawnee,Pottawatomie,88,2,,,35.3187406,-97.0127014
585,Oklahoma,Broadmoore Elementary,Moore,Cleveland,88,5,,,35.3061686,-97.4709668
586,Oklahoma,Central Elementary,Wynnewood,Garvin,88,2,,,34.6414408,-97.1675544
587,Oklahoma,Central Elementary,Sallisaw,Sequoyah,88,0,,,35.4485339,-94.7075001
588,Oklahoma,Davis Elementary,Davis,Murray,88,2,,,34.5002062,-97.11524059999999
589,Oklahoma,Grove,Shawnee,Pottawatomie,88,6,,,35.363086,-96.89568039999999
590,Oklahoma,Hoover Elementary,Tulsa,Tulsa,88,7,,,36.1288525,-95.91715649999999
591,Oklahoma,Jenks Northwest Elementary,Tulsa,Tulsa,88,3,,,36.0524423,-95.9929568
